ID	NS	OS	Phylum	Class	Genus	Dissimilarity
OTU_191	0.076370479	0.162010083	 Planctomycetes	Others	 CL500-3	0.123854754
OTU_175	0.044083251	0.173596996	Others	Others	 denitrifying_bacterium_enrichment_culture_clone_NOB_2_A7	0.138094171
OTU_111	0.053999843	0.167906471	 Planctomycetes	Others	 SM1A02	0.13326665
OTU_194	0.098595553	0.146244545	 Proteobacteria	 Betaproteobacteria	 Nitrosomonas	0.103633971
OTU_298	0	0.176376161	 Proteobacteria	Others	 Phaselicystis	0.145051715
OTU_117	0	0.176376161	Others	Others	 Unassigned	0.145051715
OTU_182	0.04409441	0.170775388	 Proteobacteria	Others	 Unassigned	0.136491758
OTU_725	0.031171574	0.173598387	 Proteobacteria	 Betaproteobacteria	 Zoogloea	0.140463518
OTU_197	0	0.173599778	 Proteobacteria	Others	 Bdellovibrio	0.142793557
OTU_2824	0	0.173599778	 Proteobacteria	 Betaproteobacteria	Unassigned	0.142793557
OTU_274	0	0.173599778	 Bacteroidetes	Others	 Unassigned	0.142793557
OTU_249	0.031171574	0.170776851	 Proteobacteria	 Betaproteobacteria	Unassigned	0.138094171
OTU_144	0.053999843	0.16498606	 Planctomycetes	Others	 SM1A02	0.128218563
OTU_147	0.031171574	0.170775388	 Proteobacteria	Others	 Unassigned	0.138094171
OTU_164	0.031171574	0.170775388	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.138094171
OTU_3075	0.053999843	0.164984596	 Actinobacteria	 Actinobacteria	 Tetrasphaera	0.129073622
OTU_365	0.053999843	0.164984596	 Planctomycetes	Others	 SM1A02	0.131605471
OTU_3062	0.031171574	0.170775341	 Proteobacteria	 Betaproteobacteria	 Rubrivivax	0.138888444
OTU_268	0	0.170776851	 Bacteroidetes	Others	Unassigned	0.140463518
OTU_193	0	0.170776805	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.140463518
OTU_176	0	0.170776805	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.140463518
OTU_204	0.044083251	0.164984596	 Bacteroidetes	Others	 Unassigned	0.130766968
OTU_241	0	0.170772509	 Bacteroidetes	Others	 Unassigned	0.140463518
OTU_1418	0	0.167906423	 Bacteroidetes	Others	 Unassigned	0.138094171
OTU_92	0.167906423	0	 Proteobacteria	 Alphaproteobacteria	 Gluconobacter	0.138094171
OTU_337	0.053999843	0.158984537	 Bacteroidetes	Others	 Phaeodactylibacter	0.12561847
OTU_159	0	0.167904934	 Bacteroidetes	Others	Unassigned	0.138094171
OTU_389	0.04409441	0.162011574	Others	Others	Unassigned	0.134052229
OTU_226	0.076370479	0.149529653	 Bacteroidetes	Others	 Ferruginibacter	0.110815161
OTU_1205	0.088183145	0.142880429	 Proteobacteria	 Betaproteobacteria	 Ottowia	0.107796104
OTU_291	0	0.16498606	 Bacteroidetes	Others	 Unassigned	0.135683455
OTU_2379	0	0.16498606	 Actinobacteria	 Actinobacteria	Unassigned	0.135683455
OTU_220	0	0.164984645	 Bacteroidetes	Others	Unassigned	0.135683455
OTU_1661	0	0.164984645	 Proteobacteria	 Betaproteobacteria	Unassigned	0.135683455
OTU_301	0.031171574	0.162013117	Others	Others	 Unassigned	0.130766968
OTU_284	0.031171574	0.162011574	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.130766968
OTU_270	0	0.164983081	Others	Others	 Unassigned	0.135683455
OTU_295	0.062351022	0.152745812	 Actinobacteria	Others	 Unassigned	0.115628716
OTU_235	0	0.162013117	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.13326665
OTU_260	0	0.162013064	 Planctomycetes	Others	 SM1A02	0.13326665
OTU_126	0.031171574	0.15898459	 Bacteroidetes	Others	 Unassigned	0.128218563
OTU_257	0.04409441	0.155895584	Others	Others	 Elev-16S-1166	0.123854754
OTU_2845	0.031171574	0.158984537	 Proteobacteria	 Betaproteobacteria	 Candidatus_Accumulibacter	0.128218563
OTU_368	0	0.162010083	 Bacteroidetes	Others	 Terrimonas	0.13326665
OTU_246	0.044083251	0.155897136	 Bacteroidetes	Others	 Unassigned	0.122963409
OTU_209	0.031171574	0.158982964	Others	Others	 Unassigned	0.129073622
OTU_334	0.031171574	0.158981499	 Planctomycetes	Others	 SM1A02	0.128218563
OTU_3815	0.062351022	0.149529653	 Proteobacteria	 Betaproteobacteria	Unassigned	0.116576155
OTU_229	0.031171574	0.158979926	 Proteobacteria	Others	 Sandaracinus	0.128218563
OTU_357	0	0.15898459	 Planctomycetes	Others	 SM1A02	0.130766968
OTU_1689	0.15898459	0	 Firmicutes	Others	 Lachnospiraceae_NK4A136_group	0.130766968
OTU_4025	0	0.158983071	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.130766968
OTU_103	0	0.158983018	Others	Others	 Unassigned	0.130766968
OTU_195	0	0.158983018	Others	Others	 Bryobacter	0.130766968
OTU_261	0.031171574	0.155895584	Others	Others	 Elev-16S-1166	0.12561847
OTU_486	0.031171574	0.155894035	 Bacteroidetes	Others	 Haliscomenobacter	0.12561847
OTU_309	0.031171574	0.15589398	Others	Others	 Turneriella	0.12561847
OTU_325	0.044083251	0.152744231	 Proteobacteria	Others	 Sandaracinus	0.122106511
OTU_213	0	0.155897187	 Proteobacteria	Others	 Unassigned	0.128218563
OTU_128	0.04409441	0.149531324	 Bacteroidetes	Others	 Chryseolinea	0.119373364
OTU_1372	0.155897187	0	 Proteobacteria	 Gammaproteobacteria	 Carnimonas	0.128218563
OTU_376	0.031171574	0.152747448	 Proteobacteria	 Alphaproteobacteria	 Devosia	0.122963409
OTU_183	0	0.155895638	Others	Others	 Unassigned	0.128218563
OTU_150	0.076367316	0.135906218	 Proteobacteria	Others	 Unassigned	0.107796104
OTU_110	0.053999843	0.146241126	 Bacteroidetes	Others	 Unassigned	0.113710158
OTU_201	0.044083251	0.149528091	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.117515956
OTU_173	0	0.152747504	 Bacteroidetes	Others	 Unassigned	0.12561847
OTU_3546	0	0.152747396	Others	Others	 Unassigned	0.12561847
OTU_153	0	0.152745867	 Planctomycetes	Others	 SM1A02	0.12561847
OTU_276	0	0.152745812	Others	Others	 Unassigned	0.12561847
OTU_417	0.053999843	0.142878679	 Planctomycetes	Others	 SM1A02	0.110815161
OTU_158	0.088183235	0.124713804	 Bacteroidetes	Others	 Unassigned	0.097087589
OTU_925	0	0.149531324	Others	Others	 Elev-16S-1166	0.122963409
OTU_1113	0.149531324	0	 Proteobacteria	 Betaproteobacteria	 Parasutterella	0.122963409
OTU_190	0	0.149529706	Others	Others	Unassigned	0.122963409
OTU_335	0	0.149529706	 Bacteroidetes	Others	Unassigned	0.122963409
OTU_422	0.069712266	0.132277613	 Proteobacteria	 Alphaproteobacteria	 Defluviimonas	0.100399203
OTU_266	0	0.1462446	 Proteobacteria	 Betaproteobacteria	Unassigned	0.120291313
OTU_649	0.146244545	0	 Firmicutes	Others	 Lachnoclostridium	0.120291313
OTU_914	0.146244545	0	 Firmicutes	 Bacilli	 Leuconostoc	0.120291313
OTU_269	0	0.146242836	 Proteobacteria	Others	 Bdellovibrio	0.120291313
OTU_89	0.120755468	0.082490102	 Proteobacteria	 Alphaproteobacteria	 Sphingomonas	0.103633971
OTU_216	0.04409441	0.139435171	Others	Others	 Ignavibacterium	0.112738636
OTU_360	0	0.14623953	Others	Others	 Unassigned	0.120291313
OTU_286	0.116662762	0.0881804	 Proteobacteria	 Alphaproteobacteria	 Rhodobacter	0.100399203
OTU_540	0.082487072	0.120753397	 Actinobacteria	 Actinobacteria	Unassigned	0.094799789
OTU_2626	0.054004324	0.132283155	 Proteobacteria	 Betaproteobacteria	 Delftia	0.111758669
OTU_385	0.142882119	0	 Proteobacteria	 Gammaproteobacteria	 Rhodanobacter	0.117515956
OTU_1079	0.142882119	0	 Firmicutes	 Bacilli	 Lactobacillus	0.117515956
OTU_136	0	0.142880429	 Bacteroidetes	Others	 Unassigned	0.117515956
OTU_419	0.139438696	0.031171574	 Firmicutes	Others	 Blautia	0.116576155
OTU_149	0.069715852	0.124715809	Others	Others	 Unassigned	0.093637599
OTU_2656	0	0.142878679	 Proteobacteria	 Betaproteobacteria	Unassigned	0.117515956
OTU_1136	0.139438696	0	 Firmicutes	Others	 Eubacterium_ruminantium_group	0.114673449
OTU_378	0	0.139436964	 Planctomycetes	Others	 SM1A02	0.114673449
OTU_279	0	0.139435171	 Bacteroidetes	Others	 Unassigned	0.114673449
OTU_440	0.031171574	0.135906218	 Bacteroidetes	Others	 uncultured	0.109818031
OTU_32	0.031171574	0.135906218	 Proteobacteria	 Betaproteobacteria	 Burkholderia-Paraburkholderia	0.110815161
OTU_262	0	0.139435171	 Bacteroidetes	Others	 Unassigned	0.114673449
OTU_139	0.062358905	0.124713804	 Planctomycetes	Others	 SM1A02	0.103633971
OTU_1891	0	0.13943511	 Bacteroidetes	Others	 Unassigned	0.114673449
OTU_342	0.031171574	0.135904441	 Proteobacteria	Others	 Haliangium	0.109818031
OTU_199	0.053999843	0.128550379	Others	Others	 Unassigned	0.102567051
OTU_662	0.082487072	0.112414634	 Proteobacteria	 Betaproteobacteria	Unassigned	0.08243179
OTU_723	0.135908057	0	 Firmicutes	Others	 Faecalibacterium	0.111758669
OTU_1130	0.135908057	0	 Actinobacteria	 Actinobacteria	 Arthrobacter	0.111758669
OTU_253	0	0.135908057	 Bacteroidetes	Others	 Unassigned	0.111758669
OTU_179	0.069719316	0.116662762	Others	Others	 11-24	0.097087589
OTU_234	0	0.135907995	 Bacteroidetes	Others	 Lewinella	0.111758669
OTU_169	0	0.135906218	Others	Others	 Unassigned	0.111758669
OTU_354	0	0.135906218	 Proteobacteria	Others	 Unassigned	0.111758669
OTU_171	0	0.135904441	 Proteobacteria	Others	 Unassigned	0.111758669
OTU_317	0	0.135904441	 Proteobacteria	Others	 Unassigned	0.111758669
OTU_413	0	0.135904441	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.111758669
OTU_275	0.044083251	0.128556085	 Firmicutes	 Bacilli	 Staphylococcus	0.103633971
OTU_288	0.031171574	0.132277549	 Bacteroidetes	Others	 Unassigned	0.105735519
OTU_1146	0.0881804	0.103405754	 Proteobacteria	 Alphaproteobacteria	 Mesorhizobium	0.074027022
OTU_420	0.05399074	0.124713804	 Actinobacteria	 Actinobacteria	 Gordonia	0.102567051
OTU_302	0	0.132281329	 Proteobacteria	Others	 OM27_clade	0.108811764
OTU_689	0.04409441	0.124715809	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.099317672
OTU_255	0	0.132281329	 Proteobacteria	Others	 Haliangium	0.108811764
OTU_303	0	0.132281265	 Bacteroidetes	Others	 Unassigned	0.108811764
OTU_263	0	0.132281265	 Bacteroidetes	Others	 Unassigned	0.108811764
OTU_402	0	0.132281265	Others	Others	 Roseiflexus	0.108811764
OTU_277	0.069715852	0.112416934	Others	Others	 Unassigned	0.088831301
OTU_254	0	0.132279503	 Planctomycetes	Others	 SM1A02	0.108811764
OTU_375	0.031171574	0.128554203	 Proteobacteria	Others	 Nannocystis	0.103633971
OTU_517	0.031171574	0.128554203	 Proteobacteria	 Betaproteobacteria	 Nitrosomonas	0.104690019
OTU_2915	0.031171574	0.128554203	 Planctomycetes	Others	 CL500-3	0.102567051
OTU_3847	0.062358905	0.116658549	 Proteobacteria	 Alphaproteobacteria	 Tabrizicola	0.091268834
OTU_3763	0.128556147	0	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.105735519
OTU_445	0	0.128554269	 Proteobacteria	Others	 OM27_clade	0.105735519
OTU_575	0.124717749	0.031171574	Others	Others	 Deinococcus	0.104690019
OTU_592	0.044083251	0.120757472	Others	Others	 Unassigned	0.094799789
OTU_525	0.103405754	0.076370479	 Proteobacteria	 Gammaproteobacteria	 Acinetobacter	0.092460803
OTU_154	0.098590568	0.082490102	 Planctomycetes	Others	Unassigned	0.079730797
OTU_271	0.044083251	0.120753331	 Proteobacteria	Others	 Phaselicystis	0.094799789
OTU_361	0	0.124717749	 Proteobacteria	Others	 OM27_clade	0.102567051
OTU_2307	0.124717749	0	 Firmicutes	Others	 Lachnospiraceae_UCG-001	0.102567051
OTU_252	0.031171574	0.120757472	 Proteobacteria	 Alphaproteobacteria	 Bradyrhizobium	0.097087589
OTU_414	0	0.124715809	 Proteobacteria	Others	 Haliangium	0.102567051
OTU_233	0	0.124715809	Others	Others	Unassigned	0.102567051
OTU_273	0	0.124715809	Others	Others	 Unassigned	0.102567051
OTU_314	0	0.124715809	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.102567051
OTU_391	0.031171574	0.120755468	 Bacteroidetes	Others	 Unassigned	0.097087589
OTU_232	0.053999843	0.112416934	 Planctomycetes	Others	 Unassigned	0.090055538
OTU_533	0.031171574	0.120755468	Others	Others	 Unassigned	0.098208961
OTU_467	0	0.124713804	 Actinobacteria	Others	 Unassigned	0.102567051
OTU_536	0	0.124713804	 Planctomycetes	Others	 Unassigned	0.102567051
OTU_388	0	0.124713804	 Proteobacteria	Others	 Unassigned	0.102567051
OTU_346	0.062351022	0.108006481	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.085052925
OTU_409	0.069715852	0.103405754	 Proteobacteria	Others	 Unassigned	0.083749627
OTU_221	0.031171574	0.120753397	 Actinobacteria	Others	 Rubrobacter	0.095947903
OTU_405	0.031171574	0.120753397	 Planctomycetes	Others	 CL500-3	0.097087589
OTU_332	0.031171574	0.120753331	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.095947903
OTU_320	0.044083251	0.116658549	 Bacteroidetes	Others	 Unassigned	0.088831301
OTU_258	0.031171574	0.120751327	Others	Others	 Unassigned	0.097087589
OTU_145	0.076364043	0.098585582	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.069440622
OTU_239	0.08249303	0.088188814	 Firmicutes	Others	 Romboutsia	0.090055538
OTU_811	0	0.120757472	 Bacteroidetes	Others	 Unassigned	0.099317672
OTU_425	0	0.120757401	Others	Others	Unassigned	0.099317672
OTU_319	0	0.120757401	 Proteobacteria	Others	 Unassigned	0.099317672
OTU_248	0	0.120755402	 Proteobacteria	 Gammaproteobacteria	 Aquimonas	0.099317672
OTU_3825	0	0.120755402	 Proteobacteria	 Betaproteobacteria	Unassigned	0.099317672
OTU_424	0	0.120755402	 Bacteroidetes	Others	 Unassigned	0.099317672
OTU_210	0.031171574	0.116660692	Others	Others	 Unassigned	0.093637599
OTU_205	0.031171574	0.116660619	 Bacteroidetes	Others	 Unassigned	0.092460803
OTU_362	0.031171574	0.116658617	 Proteobacteria	 Betaproteobacteria	Unassigned	0.093637599
OTU_499	0	0.120751398	 Bacteroidetes	Others	 Unassigned	0.099317672
OTU_237	0.062351022	0.103405672	Others	Others	Unassigned	0.076928538
OTU_245	0.044083251	0.112412486	Others	Others	 Unassigned	0.085052925
OTU_138	0.076367316	0.093527803	 Planctomycetes	Others	 SM1A02	0.072532751
OTU_400	0	0.116662762	Others	Others	 Unassigned	0.095947903
OTU_427	0.116662762	0	 Proteobacteria	 Alphaproteobacteria	 Acetobacter	0.095947903
OTU_1688	0.116662762	0	 Bacteroidetes	Others	 Unassigned	0.095947903
OTU_259	0.031171574	0.112419082	 Proteobacteria	Others	 Unassigned	0.091268834
OTU_657	0.031171574	0.112419082	 Planctomycetes	Others	 SM1A02	0.092460803
OTU_371	0	0.116660619	Others	Others	 Unassigned	0.095947903
OTU_742	0	0.116658617	Others	Others	 11-24	0.095947903
OTU_208	0.04409441	0.108004245	Others	Others	 Unassigned	0.088831301
OTU_267	0.098593017	0.062358905	 Planctomycetes	Others	 Unassigned	0.075491721
OTU_244	0.053999843	0.103405754	Others	Others	 Stenotrophobacter	0.083749627
OTU_380	0	0.116656474	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.095947903
OTU_534	0.053999843	0.103405754	Others	Others	Unassigned	0.087589954
OTU_367	0	0.116654331	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.095947903
OTU_328	0.05399074	0.103405754	 Bacteroidetes	Others	 Unassigned	0.08109254
OTU_503	0.112419082	0	 Bacteroidetes	Others	 Bacteroides	0.092460803
OTU_433	0.04409441	0.103408172	Others	Others	 Unassigned	0.08109254
OTU_225	0	0.112416858	Others	Others	 Unassigned	0.092460803
OTU_455	0	0.11241471	Others	Others	 Spirochaeta_2	0.092460803
OTU_495	0.053999843	0.098595553	 Proteobacteria	 Alphaproteobacteria	 Albirhodobacter	0.078345389
OTU_504	0.031171574	0.108006481	Others	Others	Unassigned	0.087589954
OTU_343	0.031171574	0.108006481	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.087589954
OTU_2016	0.031171574	0.108006481	Others	Others	 Unassigned	0.086330759
OTU_370	0.062354896	0.093535731	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.076928538
OTU_211	0	0.112412557	 Bacteroidetes	Others	 Unassigned	0.092460803
OTU_156	0.062351022	0.093535731	 Planctomycetes	Others	 Unassigned	0.078345389
OTU_500	0.044083251	0.103408172	Others	Others	 Unassigned	0.08243179
OTU_356	0	0.112412486	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.092460803
OTU_227	0.031171574	0.108004167	 Proteobacteria	 Alphaproteobacteria	 Sphingosinicella	0.085052925
OTU_2228	0.031171574	0.108004167	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.086330759
OTU_978	0.031171574	0.108001931	 Proteobacteria	Others	Unassigned	0.085052925
OTU_323	0.108001931	0.031171574	 Bacteroidetes	Others	 Emticicia	0.087589954
OTU_482	0.031171574	0.108001931	 Proteobacteria	 Gammaproteobacteria	 Plasticicumulans	0.087589954
OTU_3794	0.044083251	0.103403337	 Proteobacteria	 Alphaproteobacteria	 Phreatobacter	0.079730797
OTU_453	0	0.108008796	 Proteobacteria	Others	 Unassigned	0.088831301
OTU_294	0	0.108008717	Others	Others	 Unassigned	0.088831301
OTU_741	0	0.108008717	Others	Others	 Roseiflexus	0.088831301
OTU_352	0	0.108006481	Others	Others	 Unassigned	0.088831301
OTU_959	0.04409441	0.098595553	 Actinobacteria	 Actinobacteria	 Tetrasphaera	0.079730797
OTU_539	0.031171574	0.10341043	 Actinobacteria	Others	 Iamia	0.083749627
OTU_514	0	0.108006403	Others	Others	 Unassigned	0.088831301
OTU_477	0	0.108004245	 Bacteroidetes	Others	Unassigned	0.088831301
OTU_527	0	0.108001931	 Planctomycetes	Others	 Unassigned	0.088831301
OTU_634	0.044083251	0.098593103	 Proteobacteria	Others	 Unassigned	0.08109254
OTU_812	0	0.103410507	 Proteobacteria	Others	 Nannocystis	0.085052925
OTU_287	0.103410507	0	 Firmicutes	 Bacilli	 Lactobacillus	0.085052925
OTU_1096	0.103410507	0	 Firmicutes	Others	 Dialister	0.085052925
OTU_1983	0.103410507	0	 Firmicutes	Others	 Lachnospiraceae_NK4A136_group	0.085052925
OTU_364	0.031171574	0.098598088	 Bacteroidetes	Others	 Unassigned	0.08109254
OTU_350	0.031171574	0.098598088	 Bacteroidetes	Others	 Ferruginibacter	0.08109254
OTU_393	0	0.103408172	 Actinobacteria	Others	 Unassigned	0.085052925
OTU_610	0	0.103408172	 Bacteroidetes	Others	 Unassigned	0.085052925
OTU_568	0	0.103408172	 Bacteroidetes	Others	 Unassigned	0.085052925
OTU_3057	0	0.10340809	 Actinobacteria	 Actinobacteria	 Rhodococcus	0.085052925
OTU_374	0	0.10340809	 Proteobacteria	Others	 OM27_clade	0.085052925
OTU_788	0.10340809	0	 Firmicutes	Others	 Fusicatenibacter	0.085052925
OTU_462	0	0.10340809	Others	Others	 Unassigned	0.085052925
OTU_272	0.076367316	0.069719316	Others	Others	Unassigned	0.072532751
OTU_801	0.031171574	0.098595553	 Proteobacteria	 Betaproteobacteria	 Azohydromonas	0.079730797
OTU_666	0	0.103405754	Others	Others	 Unassigned	0.085052925
OTU_730	0.031171574	0.098595553	Others	Others	 uncultured	0.079730797
OTU_408	0.031171574	0.098595553	 Proteobacteria	 Betaproteobacteria	 Lautropia	0.078345389
OTU_707	0.031171574	0.098595553	 Bacteroidetes	Others	 Unassigned	0.079730797
OTU_256	0	0.103405754	Others	Others	 Unassigned	0.085052925
OTU_524	0	0.103405754	Others	Others	 Unassigned	0.085052925
OTU_353	0.031171574	0.098593103	Others	Others	 Unassigned	0.079730797
OTU_3838	0	0.103403419	 Proteobacteria	 Betaproteobacteria	Unassigned	0.085052925
OTU_857	0	0.103403419	 Proteobacteria	Others	Unassigned	0.085052925
OTU_369	0	0.103403337	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.085052925
OTU_644	0.062351022	0.082489999	Others	Others	 Unassigned	0.069440622
OTU_685	0	0.103403337	Others	Others	Unassigned	0.085052925
OTU_316	0	0.103401001	 Proteobacteria	Others	 Unassigned	0.085052925
OTU_2797	0.053999843	0.088174826	Others	Others	 Stenotrophobacter	0.066211781
OTU_331	0	0.098595553	 Proteobacteria	 Betaproteobacteria	 Chitinivorax	0.08109254
OTU_543	0	0.098595553	 Bacteroidetes	Others	 Unassigned	0.08109254
OTU_454	0.031171574	0.093538318	 Planctomycetes	Others	 Unassigned	0.075491721
OTU_598	0	0.098595553	 Planctomycetes	Others	 SM1A02	0.08109254
OTU_214	0.053999843	0.082490102	Others	Others	 Unassigned	0.069440622
OTU_372	0	0.098593103	 Proteobacteria	Others	 Unassigned	0.08109254
OTU_589	0	0.098593103	 Proteobacteria	 Betaproteobacteria	Unassigned	0.08109254
OTU_311	0.053999843	0.082490102	 Bacteroidetes	Others	 Ferruginibacter	0.064536811
OTU_351	0.031171574	0.093535731	 Proteobacteria	Others	 Unassigned	0.076928538
OTU_605	0	0.098593103	Others	Others	 Unassigned	0.08109254
OTU_631	0	0.098593103	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.08109254
OTU_538	0.031171574	0.093535646	 Proteobacteria	Others	 Unassigned	0.075491721
OTU_1008	0.04409441	0.088183145	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.072532751
OTU_692	0	0.098590568	 Bacteroidetes	Others	Unassigned	0.08109254
OTU_178	0.031171574	0.093533058	 Proteobacteria	 Gammaproteobacteria	Unassigned	0.075491721
OTU_471	0.04409441	0.0881804	 Firmicutes	 Bacilli	 Exiguobacterium	0.071007042
OTU_523	0.031171574	0.093530476	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.074027022
OTU_326	0.044083251	0.088183235	Others	Others	 Unassigned	0.069440622
OTU_643	0	0.098588118	 Planctomycetes	Others	 wastewater_metagenome	0.08109254
OTU_458	0.093538318	0	 Firmicutes	 Bacilli	 Lactobacillus	0.076928538
OTU_2625	0.093538318	0	 Firmicutes	 Bacilli	 Lactobacillus	0.076928538
OTU_1620	0.093538318	0	 Proteobacteria	 Betaproteobacteria	 Sutterella	0.076928538
OTU_2721	0.031171574	0.088188814	Others	Others	 11-24	0.071007042
OTU_322	0	0.093535731	 Bacteroidetes	Others	Unassigned	0.076928538
OTU_672	0	0.093535731	 Bacteroidetes	Others	 Haliscomenobacter	0.076928538
OTU_1985	0.069715852	0.062358905	 Proteobacteria	 Gammaproteobacteria	 Pseudomonas	0.067845413
OTU_542	0.031171574	0.088188814	Others	Others	 Unassigned	0.072532751
OTU_1044	0	0.093535731	 Proteobacteria	Others	 Unassigned	0.076928538
OTU_489	0	0.093533058	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.076928538
OTU_684	0	0.093533058	 Planctomycetes	Others	 Unassigned	0.076928538
OTU_312	0	0.093533058	 Firmicutes	Others	 Unassigned	0.076928538
OTU_492	0	0.093533058	 Planctomycetes	Others	 SM1A02	0.076928538
OTU_349	0.04409441	0.082487072	Others	Others	 freshwater_sediment_metagenome	0.067845413
OTU_407	0	0.093530476	 Planctomycetes	Others	 Singulisphaera	0.076928538
OTU_460	0	0.093530385	 Planctomycetes	Others	 SM1A02	0.076928538
OTU_242	0.031171574	0.0881804	 Proteobacteria	 Alphaproteobacteria	 Rhodovastum	0.069440622
OTU_2549	0.031171574	0.0881804	Others	Others	 Unassigned	0.069440622
OTU_404	0.044083251	0.082484138	Others	Others	 Unassigned	0.06104097
OTU_955	0.088188814	0	 Proteobacteria	 Gammaproteobacteria	Unassigned	0.072532751
OTU_519	0	0.088188814	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.072532751
OTU_3744	0.088188814	0	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.072532751
OTU_2569	0.088188814	0	 Bacteroidetes	Others	 Unassigned	0.072532751
OTU_2659	0.088188814	0	 Firmicutes	Others	 Ruminococcaceae_UCG-014	0.072532751
OTU_450	0	0.08818598	Others	Others	 Unassigned	0.072532751
OTU_584	0	0.08818598	Others	Others	 Paludibaculum	0.072532751
OTU_2514	0.08818598	0	 Bacteroidetes	Others	 Prevotellaceae_UCG-001	0.072532751
OTU_1438	0.08249303	0.031171574	 Bacteroidetes	Others	 Unassigned	0.071007042
OTU_749	0	0.08818598	 Bacteroidetes	Others	 Unassigned	0.072532751
OTU_373	0	0.08818598	 Proteobacteria	Others	 Anaeromyxobacter_dehalogenans	0.072532751
OTU_398	0	0.08818598	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.072532751
OTU_421	0	0.08818598	 Planctomycetes	Others	 Unassigned	0.072532751
OTU_3808	0	0.08818598	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.072532751
OTU_702	0	0.088183235	 Proteobacteria	 Gammaproteobacteria	Unassigned	0.072532751
OTU_251	0.031171574	0.082490102	Others	Others	Unassigned	0.067845413
OTU_315	0.04409441	0.076367316	 Planctomycetes	Others	 SM1A02	0.066211781
OTU_2546	0	0.088183235	 Proteobacteria	 Gammaproteobacteria	 Pseudomonas	0.072532751
OTU_487	0	0.088183145	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.072532751
OTU_849	0.076370479	0.044083251	Others	Others	 Musa_itinerans	0.062817195
OTU_464	0.031171574	0.082487072	 Proteobacteria	 Alphaproteobacteria	 Hyphomicrobium	0.066211781
OTU_39	0.054004324	0.069708801	 Firmicutes	 Bacilli	 Bacillus	0.064536811
OTU_207	0.044083251	0.076370479	Others	Others	 Meiothermus	0.062817195
OTU_206	0.062354896	0.062351022	 Planctomycetes	Others	 SM1A02	0.06104097
OTU_2766	0.069719316	0.05399074	 Actinobacteria	Others	 CL500-29_marine_group	0.062817195
OTU_345	0	0.0881804	 Proteobacteria	 Alphaproteobacteria	 Inquilinus	0.072532751
OTU_381	0.04409441	0.076360873	 Planctomycetes	Others	 SM1A02	0.062817195
OTU_476	0.062351022	0.062351022	 Proteobacteria	 Alphaproteobacteria	 uncultured	0.055398556
OTU_633	0.053999843	0.069708801	Others	Others	 11-24	0.057341085
OTU_289	0.05399074	0.069715852	Others	Others	 uncultured	0.057341085
OTU_438	0.031171574	0.082484138	Others	Others	 11-24	0.064536811
OTU_478	0	0.088174826	 Bacteroidetes	Others	 Unassigned	0.072532751
OTU_397	0.044083251	0.076364043	 Proteobacteria	 Betaproteobacteria	 Nitrosomonas	0.059219929
OTU_556	0	0.088174826	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.072532751
OTU_614	0.08249303	0	 Firmicutes	Others	 Roseburia	0.067845413
OTU_1322	0.08249303	0	 Firmicutes	Others	 Eubacterium_hallii_group	0.067845413
OTU_623	0	0.08249303	Others	Others	 11-24	0.067845413
OTU_651	0	0.082490102	Others	Others	 Opitutus	0.067845413
OTU_516	0	0.082490102	 Actinobacteria	 Actinobacteria	Unassigned	0.067845413
OTU_679	0.031171574	0.076373752	 Firmicutes	Others	 Finegoldia	0.066211781
OTU_473	0	0.082487072	Others	Others	 Unassigned	0.067845413
